Sportmax Racing;Sportmax Racing SR3102 6x14 4x100 ET38 DIA67,1 (BP);SR3102;6;14;100;0;38;67,1;BP;литой;4;17.09.2014 14:26:27;4;751,40;0,00;751,40;864,11;zp_Автопилот;Запорожье;1000235776;products/1000005584.jpg;;
Sportmax Racing;Sportmax Racing SR3104 6x14 4x100 ET38 DIA67,1 (BP);SR3104;6;14;100;0;38;67,1;BP;литой;4;16.09.2014 17:02:04;4;677,60;0,00;677,60;779,24;kiev_Шинные технологии;Киев;1000235777;products/1000008893.jpg;;
Sportmax Racing;Sportmax Racing SR680 6x14 4x100 ET35 DIA67,1 (HB);SR680;6;14;100;0;35;67,1;HB;литой;4;16.09.2014 17:02:04;4;677,60;0,00;677,60;779,24;kiev_Шинные технологии;Киев;1000235781;products/1000007725.jpg;;
Storm;Storm F-943 6x14 4x98 ET35 DIA58,6 (MtBP);F-943;6;14;98;0;35;58,6;MtBP;литой;4;17.09.2014 11:30:18;4;679,50;0,00;679,50;781,42;kir_СДК-Автобан;Кировоград;1000235517;products/1000005692.jpg;;
Zent;Zent Z393 5,5x14 4x98 ET35 DIA58,6 (silver);Z393;5,5;14;98;0;35;58,6;silver;литой;4;17.09.2014 11:35:09;8;825,67;867,00;825,67;949,52;kiev_Склад колес;Киев;1000225896;products/1000004540.jpg;;
Storm;Storm BK-370 5,5x14 4x100 ET 35 Dia 67,1 (HB);BK-370;5,5;14;100;0;35;67,1;HB;литой;4;15.09.2014 17:19:51;1;617,40;0,00;617,40;710,01;dn_ШинШина;Донецк;1000229325;products/1000003904.jpg;;
Storm;Storm Z-602 6x14 4x100 ET35 DIA67,1 (MtBP);Z-602;6;14;100;0;35;67,1;MtBP;литой;4;15.09.2014 17:19:51;20;617,40;0,00;617,40;710,01;dn_ШинШина;Донецк;1000233809;products/1000004077.jpg;;
JT;JT 1236 6x14 4x100 ET38 DIA67,1 (silver);1236;6;14;100;0;38;67,1;silver;литой;4;16.09.2014 18:02:29;4;719,61;794,75;719,61;827,55;dpdz_ZR;Днепродзержинск;1000248147;products/1000007530.jpg;;
JT;JT 461R 6x14 4x98 ET38 DIA58,6 (SP);461R;6;14;98;0;38;58,6;SP;литой;4;16.09.2014 18:02:48;3;719,61;794,75;719,61;827,55;dp_ZR;Днепропетровск;1000231432;products/1000002809.jpg;;
JT;JT 465R 6x14 4x98 ET35 DIA58,6 (SP);465R;6;14;98;0;35;58,6;SP;литой;4;16.09.2014 18:02:29;4;719,61;794,75;719,61;827,55;dpdz_ZR;Днепродзержинск;1000223324;products/1000002811.jpg;;
Скад;Скад Уран 2 5,5x14 5x114,3 ET35 DIA67,1 (алмаз);Уран 2;5,5;14;114,3;0;35;67,1;алмаз;литой;5;16.09.2014 12:11:49;12;819,00;983,00;819,00;941,85;od_Энергия;Одесса;49135;products/1000004833.jpg;;
Storm;Storm W-545 6x14 4x100 ET38 DIA67,1 (MS);W-545;6;14;100;0;38;67,1;MS;литой;4;17.09.2014 10:24:26;8;678,00;713,00;678,00;779,70;kh_База МТС;Харьков;1000243868;products/1000005765.jpg;products/1000005766.jpg;
Wolf;Wolf Fugu 701 6x14 4x100 ET 35 Dia 67,1 (MB);Fugu 701;6;14;100;0;35;67,1;MB;литой;4;17.09.2014 11:35:42;4;825,67;867,00;825,67;949,52;kiev_Склад колес;Киев;1000222404;products/1000004236.jpg;;
Wolf;Wolf Ultras 716 6x14 4x100 ET35 DIA67,1 (MS);Ultras 716;6;14;100;0;35;67,1;MS;литой;4;17.09.2014 11:30:30;1;485,00;0,00;485,00;557,75;kh_Колесо;Харьков;1000221971;products/1000004253.jpg;;
